,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
4533,2022-05-31,30.887947631632485,36.557571541732585,43.294571816228014,30.887947631632485,30.887947631632485,9.181016627819867,9.181016627819867,9.181016627819867,0.0936829913664335,0.0936829913664335,0.0936829913664335,9.087333636453435,9.087333636453435,9.087333636453435,0.0,0.0,0.0,40.06896425945235
4534,2022-06-01,30.886892306360185,36.52552845013151,43.13558200915266,30.886892306360185,30.886892306360185,9.095814518513498,9.095814518513498,9.095814518513498,0.04045699085701119,0.04045699085701119,0.04045699085701119,9.055357527656486,9.055357527656486,9.055357527656486,0.0,0.0,0.0,39.98270682487368
4535,2022-06-02,30.885836981087884,36.52791325063077,43.52598269897267,30.885836981087884,30.885836981087884,9.043388347967094,9.043388347967094,9.043388347967094,0.027901256400027413,0.027901256400027413,0.027901256400027413,9.015487091567067,9.015487091567067,9.015487091567067,0.0,0.0,0.0,39.92922532905498
4536,2022-06-03,30.88478165581558,36.612129574210165,43.325044785931915,30.88478165581558,30.88478165581558,8.913073964141478,8.913073964141478,8.913073964141478,-0.0548974771220514,-0.0548974771220514,-0.0548974771220514,8.967971441263531,8.967971441263531,8.967971441263531,0.0,0.0,0.0,39.79785561995706
4537,2022-06-04,30.883726330543283,36.30836028582347,43.15432625653639,30.883726330543283,30.883726330543283,8.814958137507773,8.814958137507773,8.814958137507773,-0.09814141493580908,-0.09814141493580908,-0.09814141493580908,8.913099552443581,8.913099552443581,8.913099552443581,0.0,0.0,0.0,39.698684468051056
4538,2022-06-05,30.88267100527098,35.986733995250155,43.38943997261611,30.88267100527098,30.88267100527098,8.815723180453364,8.815723180453364,8.815723180453364,-0.035471556677124406,-0.035471556677124406,-0.035471556677124406,8.85119473713049,8.85119473713049,8.85119473713049,0.0,0.0,0.0,39.69839418572434
4539,2022-06-06,30.881615679998678,36.376364787342155,43.38145725080189,30.881615679998678,30.881615679998678,8.809077853440005,8.809077853440005,8.809077853440005,0.026469210111550203,0.026469210111550203,0.026469210111550203,8.782608643328455,8.782608643328455,8.782608643328455,0.0,0.0,0.0,39.69069353343868
4540,2022-06-07,30.880560354726377,35.905275038793214,43.1547964624887,30.880560354726377,30.880560354726377,8.80139788198044,8.80139788198044,8.80139788198044,0.0936829913664334,0.0936829913664334,0.0936829913664334,8.707714890614007,8.707714890614007,8.707714890614007,0.0,0.0,0.0,39.68195823670682
4541,2022-06-08,30.879505029454073,36.09183270910651,43.06230422421633,30.879505029454073,30.879505029454073,8.667359453263387,8.667359453263387,8.667359453263387,0.04045699085705541,0.04045699085705541,0.04045699085705541,8.626902462406331,8.626902462406331,8.626902462406331,0.0,0.0,0.0,39.54686448271746
4542,2022-06-09,30.878449704181776,35.84504175709109,42.65358758281438,30.878449704181776,30.878449704181776,8.568470240725405,8.568470240725405,8.568470240725405,0.027901256399964762,0.027901256399964762,0.027901256399964762,8.54056898432544,8.54056898432544,8.54056898432544,0.0,0.0,0.0,39.44691994490718
4543,2022-06-10,30.877394378909468,35.96382185178371,42.75989371461692,30.877394378909468,30.877394378909468,8.394216547155093,8.394216547155093,8.394216547155093,-0.0548974771219483,-0.0548974771219483,-0.0548974771219483,8.449114024277042,8.449114024277042,8.449114024277042,0.0,0.0,0.0,39.27161092606456
4544,2022-06-11,30.87633905363717,35.82935362708475,42.17939781942772,30.87633905363717,30.87633905363717,8.25479113846478,8.25479113846478,8.25479113846478,-0.0981414149357118,-0.0981414149357118,-0.0981414149357118,8.35293255340049,8.35293255340049,8.35293255340049,0.0,0.0,0.0,39.13113019210195
4545,2022-06-12,30.87528372836487,35.93420123484135,42.88638470758962,30.87528372836487,30.87528372836487,8.216937150805643,8.216937150805643,8.216937150805643,-0.03547155667713988,-0.03547155667713988,-0.03547155667713988,8.252408707482783,8.252408707482783,8.252408707482783,0.0,0.0,0.0,39.09222087917051
4546,2022-06-13,30.874228403092566,35.8383319573642,42.48028982503394,30.874228403092566,30.874228403092566,8.174379195873808,8.174379195873808,8.174379195873808,0.0264692101115885,0.0264692101115885,0.0264692101115885,8.147909985762219,8.147909985762219,8.147909985762219,0.0,0.0,0.0,39.04860759896637
4547,2022-06-14,30.873173077820265,35.5538526978489,42.390789840546965,30.873173077820265,30.873173077820265,8.133465009417888,8.133465009417888,8.133465009417888,0.09368299136643456,0.09368299136643456,0.09368299136643456,8.039782018051453,8.039782018051453,8.039782018051453,0.0,0.0,0.0,39.00663808723815
4548,2022-06-15,30.87211775254796,35.541616190409506,42.37473250558165,30.87211775254796,30.87211775254796,7.968801012689845,7.968801012689845,7.968801012689845,0.04045699085699143,0.04045699085699143,0.04045699085699143,7.928344021832854,7.928344021832854,7.928344021832854,0.0,0.0,0.0,38.8409187652378
4549,2022-06-16,30.871062427275664,35.08730307318574,42.14665846587695,30.871062427275664,30.871062427275664,7.841786314863523,7.841786314863523,7.841786314863523,0.02790125639990211,0.02790125639990211,0.02790125639990211,7.8138850584636215,7.8138850584636215,7.8138850584636215,0.0,0.0,0.0,38.71284874213919
