Unnamed: 0,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,CO
,2024-03-23 22:00:00,4.0,,,9.34,90.84,11.21,73.68,,19.76,620.84
,2024-03-23 23:00:00,4.0,,,9.94,77.96,10.37,72.44,,21.03,634.19
,2024-03-24 00:00:00,4.0,,,10.8,67.23,9.89,70.79,,21.79,647.54
,2024-03-24 01:00:00,4.0,,,12.85,57.22,10.49,69.98,,22.8,687.6
,2024-03-24 02:00:00,4.0,,,16.79,50.07,12.99,72.33,,24.07,801.09
,2024-03-24 03:00:00,5.0,,,17.65,57.22,15.5,75.77,,24.57,894.55
,2024-03-24 04:00:00,5.0,,,16.79,85.83,18.12,81.71,,24.57,934.6
,2024-03-24 05:00:00,5.0,,,14.22,137.33,20.74,98.78,,24.32,974.66
,2024-03-24 06:00:00,5.0,,,9.6,197.41,23.13,120.18,,23.05,947.95
,2024-03-24 07:00:00,5.0,,,4.5,194.55,15.14,72.39,,12.79,587.46
,2024-03-24 08:00:00,4.0,,,3.0,173.09,8.58,49.98,,7.98,423.91
,2024-03-24 09:00:00,4.0,,,2.55,157.36,6.32,43.07,,6.27,367.16
,2024-03-24 10:00:00,4.0,,,4.97,144.48,7.87,44.08,,7.6,397.21
,2024-03-24 11:00:00,4.0,,,10.2,131.61,11.92,50.59,,11.15,507.35
,2024-03-24 12:00:00,4.0,,,15.08,115.87,14.07,57.37,,13.81,607.49
,2024-03-24 13:00:00,4.0,,,20.56,91.55,15.97,65.96,,17.73,754.36
,2024-03-24 14:00:00,5.0,,,25.02,66.52,18.36,79.99,,22.55,974.66
,2024-03-24 15:00:00,5.0,,,26.39,51.5,19.31,92.68,,26.35,1134.87
,2024-03-24 16:00:00,5.0,,,26.05,41.48,18.12,98.83,,28.12,1188.28
,2024-03-24 17:00:00,5.0,,,23.65,34.69,15.14,95.63,,28.12,1134.87
,2024-03-24 18:00:00,5.0,,,20.22,32.54,11.21,84.58,,26.85,974.66
,2024-03-24 19:00:00,4.0,,,15.59,41.48,11.21,72.85,,24.07,774.38
,2024-03-24 20:00:00,4.0,,,15.08,42.92,12.52,71.35,,24.07,747.68
,2024-03-24 21:00:00,5.0,,,14.91,47.21,11.32,75.7,,25.59,787.73
,2024-03-24 22:00:00,5.0,,,14.74,52.21,10.01,85.04,,25.84,847.82
,2024-03-24 23:00:00,5.0,,,16.62,42.2,10.25,93.69,,26.85,921.25
,2024-03-25 00:00:00,5.0,,,20.39,31.11,11.92,101.59,,29.64,1028.06
,2024-03-25 01:00:00,5.0,,,26.73,17.7,14.54,111.01,,34.45,1174.93
,2024-03-25 02:00:00,5.0,,,31.19,11.18,20.03,127.62,,35.97,1468.66
,2024-03-25 03:00:00,5.0,,,32.9,28.61,26.46,150.18,,35.46,1762.39
,2024-03-25 04:00:00,5.0,,,23.31,107.29,32.9,142.64,,25.84,1255.04
,2024-03-25 05:00:00,5.0,,,14.74,168.8,31.47,150.02,,23.56,1108.17
,2024-03-25 06:00:00,5.0,,,8.65,211.72,28.13,148.7,,21.53,974.66
,2024-03-25 07:00:00,4.0,,,2.83,154.5,9.3,54.43,,7.79,453.95
,2024-03-25 08:00:00,3.0,,,2.18,134.47,6.44,33.07,,4.12,337.12
,2024-03-25 09:00:00,3.0,,,2.46,135.9,9.18,30.29,,3.1,310.42
,2024-03-25 10:00:00,3.0,,,4.33,133.04,11.8,28.31,,4.24,337.12
,2024-03-25 11:00:00,3.0,,,6.77,124.45,12.28,25.96,,6.59,383.85
,2024-03-25 12:00:00,3.0,,,9.42,110.15,11.68,24.33,,8.61,423.91
,2024-03-25 13:00:00,3.0,,,13.88,90.12,12.64,26.8,,12.16,520.71
,2024-03-25 14:00:00,3.0,,,16.79,73.67,14.07,32.67,,16.47,654.22
,2024-03-25 15:00:00,3.0,,,17.82,65.09,14.66,37.5,,19.51,734.33
,2024-03-25 16:00:00,3.0,,,18.34,60.8,14.9,40.67,,21.28,774.38
,2024-03-25 17:00:00,3.0,,,18.51,61.51,15.26,43.0,,22.04,787.73
,2024-03-25 18:00:00,3.0,,,16.79,71.53,15.26,44.61,,20.77,734.33
,2024-03-25 19:00:00,3.0,,,13.54,90.12,15.74,48.77,,18.49,647.54
,2024-03-25 20:00:00,4.0,,,11.82,98.71,15.97,55.58,,18.24,634.19
,2024-03-25 21:00:00,4.0,,,11.31,95.84,15.5,59.82,,19.0,647.54
,2024-03-25 22:00:00,4.0,,,11.31,86.55,14.19,61.64,,20.01,667.57
,2024-03-25 23:00:00,4.0,,,12.0,72.96,12.76,61.8,,21.03,687.6
,2024-03-26 00:00:00,4.0,,,13.54,59.37,11.92,60.78,,21.53,720.98
,2024-03-26 01:00:00,4.0,,,16.79,46.49,12.76,61.76,,22.55,794.41
,2024-03-26 02:00:00,4.0,,,21.08,37.55,16.93,67.52,,24.57,947.95
,2024-03-26 03:00:00,4.0,,,20.91,47.92,22.17,73.44,,24.83,1054.76
,2024-03-26 04:00:00,5.0,,,17.99,85.83,29.56,79.1,,22.55,974.66
,2024-03-26 05:00:00,5.0,,,14.22,140.19,32.42,97.91,,22.29,961.3
,2024-03-26 06:00:00,5.0,,,9.34,194.55,32.42,113.26,,22.29,921.25
,2024-03-26 07:00:00,5.0,,,3.38,185.97,16.93,55.42,,10.39,507.35
,2024-03-26 08:00:00,4.0,,,2.63,178.81,11.56,41.81,,7.85,427.25
,2024-03-26 09:00:00,4.0,,,2.72,175.95,10.73,39.87,,7.47,417.23
,2024-03-26 10:00:00,4.0,,,5.74,171.66,13.11,44.43,,9.5,480.65
,2024-03-26 11:00:00,4.0,,,10.54,163.08,16.45,51.87,,12.79,587.46
,2024-03-26 12:00:00,4.0,,,16.11,145.91,18.12,56.69,,15.71,680.92
,2024-03-26 13:00:00,4.0,,,24.33,114.44,20.74,65.15,,20.77,867.84
,2024-03-26 14:00:00,5.0,,,30.16,81.54,24.8,81.0,,28.12,1148.22
,2024-03-26 15:00:00,5.0,,,33.93,60.08,28.37,97.63,,34.96,1401.9
,2024-03-26 16:00:00,5.0,,,37.01,44.7,30.28,111.01,,39.01,1575.47
,2024-03-26 17:00:00,5.0,,,39.76,32.9,29.56,120.54,,37.49,1695.63
,2024-03-26 18:00:00,5.0,,,39.07,28.25,25.51,118.69,,33.44,1628.88
,2024-03-26 19:00:00,5.0,,,32.22,29.68,18.84,101.21,,28.12,1348.5
,2024-03-26 20:00:00,5.0,,,27.08,28.25,14.54,87.27,,26.09,1161.58
,2024-03-26 21:00:00,5.0,,,25.7,24.32,12.64,80.35,,25.59,1081.47
,2024-03-26 22:00:00,5.0,,,25.7,20.21,12.04,77.67,,26.09,1054.76
,2024-03-26 23:00:00,5.0,,,25.7,16.81,12.4,76.44,,29.13,1041.41
,2024-03-27 00:00:00,5.0,,,26.73,13.95,14.54,77.21,,34.96,1041.41
,2024-03-27 01:00:00,5.0,,,30.85,9.57,19.31,82.54,,43.57,1134.87
,2024-03-27 02:00:00,5.0,,,32.56,8.76,24.08,93.54,,46.61,1361.85
,2024-03-27 03:00:00,5.0,,,31.87,22.89,27.18,105.21,,43.57,1588.82
,2024-03-27 04:00:00,5.0,,,28.79,79.39,28.13,101.04,,32.17,1348.5
,2024-03-27 05:00:00,5.0,,,22.96,150.2,31.47,119.65,,28.37,1295.09
,2024-03-27 06:00:00,5.0,,,14.39,226.02,33.86,150.23,,26.09,1214.98
,2024-03-27 07:00:00,5.0,,,4.11,197.41,18.84,77.57,,8.87,534.06
,2024-03-27 08:00:00,4.0,,,2.59,164.51,8.7,49.68,,7.22,407.22
,2024-03-27 09:00:00,4.0,,,2.48,150.2,6.08,42.72,,7.22,387.19
,2024-03-27 10:00:00,4.0,,,5.48,143.05,8.23,45.03,,9.25,440.6
,2024-03-27 11:00:00,4.0,,,10.88,134.47,12.52,52.76,,12.54,560.76
,2024-03-27 12:00:00,4.0,,,17.48,117.3,15.74,59.32,,15.33,680.92
,2024-03-27 13:00:00,4.0,,,23.65,94.41,19.07,67.63,,18.75,827.79
,2024-03-27 14:00:00,5.0,,,26.05,72.96,22.17,79.86,,22.8,1014.71
,2024-03-27 15:00:00,5.0,,,26.39,58.65,22.89,91.56,,26.6,1148.22
,2024-03-27 16:00:00,5.0,,,28.45,44.35,22.65,101.58,,29.89,1281.74
,2024-03-27 17:00:00,5.0,,,32.9,30.04,22.89,113.4,,33.44,1428.6
,2024-03-27 18:00:00,5.0,,,35.3,21.46,21.93,120.21,,36.48,1495.36
,2024-03-27 19:00:00,5.0,,,34.96,17.34,20.74,119.85,,40.02,1441.96
,2024-03-27 20:00:00,5.0,,,32.9,14.31,19.07,118.55,,40.53,1388.55
,2024-03-27 21:00:00,5.0,,,31.53,11.18,17.64,118.58,,39.52,1361.85
,2024-03-27 22:00:00,5.0,,,30.16,8.49,16.45,118.62,,38.5,1321.79
,2024-03-27 23:00:00,5.0,,,29.82,6.26,15.5,119.25,,39.01,1308.44
,2024-03-28 00:00:00,5.0,,,30.16,3.35,14.9,121.34,,40.02,1335.14
,2024-03-28 01:00:00,5.0,,,29.13,0.76,14.66,124.96,,41.54,1428.6
,2024-03-28 02:00:00,5.0,,,25.36,3.31,16.45,136.63,,41.54,1655.58
,2024-03-28 03:00:00,5.0,,,25.36,12.7,18.12,152.33,,39.52,1869.2
,2024-03-28 04:00:00,5.0,,,22.96,65.8,16.93,155.67,,32.93,1482.01
,2024-03-28 05:00:00,5.0,,,16.11,133.04,17.17,180.22,,29.39,1388.55
,2024-03-28 06:00:00,5.0,,,10.54,197.41,19.31,208.27,,28.12,1321.79
,2024-03-28 07:00:00,5.0,,,7.11,231.74,23.6,191.44,,20.27,1014.71
,2024-03-28 08:00:00,5.0,,,6.94,254.63,29.56,193.19,,15.96,921.25
,2024-03-28 09:00:00,5.0,,,6.94,277.52,32.9,201.87,,14.82,894.55
,2024-03-28 10:00:00,5.0,,,10.28,240.33,29.56,183.84,,14.44,847.82
,2024-03-28 11:00:00,5.0,,,15.25,183.11,26.23,162.62,,15.71,847.82
,2024-03-28 12:00:00,5.0,,,19.71,148.77,25.03,154.24,,17.73,907.9
,2024-03-28 13:00:00,5.0,,,26.05,117.3,25.99,158.61,,21.79,1081.47
,2024-03-28 14:00:00,5.0,,,31.53,89.41,28.13,172.3,,27.36,1335.14
,2024-03-28 15:00:00,5.0,,,33.24,74.39,29.33,187.13,,31.41,1535.42
,2024-03-28 16:00:00,5.0,,,33.59,66.52,29.09,198.19,,33.44,1628.88
,2024-03-28 17:00:00,5.0,,,33.24,59.37,27.66,204.34,,34.45,1642.23
,2024-03-28 18:00:00,5.0,,,30.85,50.78,23.84,204.51,,34.96,1548.77
,2024-03-28 19:00:00,5.0,,,27.08,42.56,18.36,201.99,,34.45,1441.96
,2024-03-28 20:00:00,5.0,,,22.28,35.76,13.35,196.88,,33.44,1348.5
,2024-03-28 21:00:00,5.0,,,17.99,30.04,8.82,186.22,,31.92,1281.74
,2024-03-28 22:00:00,5.0,,,15.59,28.25,6.32,171.92,,29.13,1241.68
,2024-03-28 23:00:00,5.0,,,14.22,30.4,5.25,158.23,,26.09,1188.28
,2024-03-29 00:00:00,5.0,,,13.88,31.83,4.59,151.62,,23.05,1148.22
,2024-03-29 01:00:00,5.0,,,11.82,46.49,6.32,148.75,,23.81,1108.17
,2024-03-29 02:00:00,5.0,,,13.37,45.78,8.46,151.8,,26.85,1174.93
,2024-03-29 03:00:00,5.0,,,13.02,55.79,10.37,153.74,,26.6,1201.63
,2024-03-29 04:00:00,5.0,,,10.02,95.84,11.92,157.61,,24.32,1134.87
,2024-03-29 05:00:00,5.0,,,7.63,140.19,12.99,164.82,,23.81,1108.17
,2024-03-29 06:00:00,5.0,,,6.17,181.67,14.54,176.42,,22.55,1068.12
,2024-03-29 07:00:00,5.0,,,4.63,205.99,13.71,168.01,,15.58,867.84
,2024-03-29 08:00:00,5.0,,,4.5,217.44,14.19,160.6,,12.41,761.03
,2024-03-29 09:00:00,5.0,,,5.1,231.74,15.97,159.65,,11.65,734.33
,2024-03-29 10:00:00,5.0,,,6.77,220.3,17.64,143.21,,10.64,694.27
,2024-03-29 11:00:00,5.0,,,10.54,200.27,20.27,131.82,,11.27,700.95
,2024-03-29 12:00:00,5.0,,,15.08,174.52,21.93,124.32,,12.41,734.33
,2024-03-29 13:00:00,5.0,,,24.33,130.18,23.37,129.85,,17.99,921.25
,2024-03-29 14:00:00,5.0,,,32.22,87.98,25.75,148.84,,26.35,1241.68
,2024-03-29 15:00:00,5.0,,,35.3,65.09,26.94,168.6,,33.44,1468.66
,2024-03-29 16:00:00,5.0,,,33.93,55.07,25.99,184.49,,39.52,1535.42
,2024-03-29 17:00:00,5.0,,,33.24,46.49,23.6,195.67,,42.05,1588.82
,2024-03-29 18:00:00,5.0,,,33.59,36.48,19.79,200.58,,42.56,1615.52
,2024-03-29 20:00:00,5.0,,,35.3,21.28,15.02,210.22,,38.0,1735.69
,2024-03-29 21:00:00,5.0,,,36.67,16.63,15.26,218.79,,35.46,1895.9
,2024-03-29 22:00:00,5.0,,,33.59,14.13,13.71,213.82,,31.41,1869.2
,2024-03-29 23:00:00,5.0,,,29.13,11.18,11.21,197.15,,28.88,1695.63
,2024-03-30 00:00:00,5.0,,,27.76,7.69,11.09,185.03,,29.39,1588.82
,2024-03-30 01:00:00,5.0,,,29.13,4.38,13.59,183.75,,34.96,1615.52
,2024-03-30 02:00:00,5.0,,,27.42,8.67,15.5,187.79,,35.97,1762.39
,2024-03-30 03:00:00,5.0,,,28.1,24.68,16.69,191.62,,33.44,1842.5
,2024-03-30 04:00:00,5.0,,,21.25,92.98,19.07,185.42,,25.84,1441.96
,2024-03-30 05:00:00,5.0,,,14.22,174.52,20.98,208.38,,24.32,1335.14
,2024-03-30 06:00:00,5.0,,,10.88,254.63,25.99,253.16,,24.32,1388.55
,2024-03-30 07:00:00,5.0,,,3.77,178.81,14.19,95.76,,7.85,587.46
,2024-03-30 08:00:00,4.0,,,2.87,150.2,9.78,56.26,,4.94,427.25
,2024-03-30 09:00:00,3.0,,,2.78,137.33,7.39,47.44,,4.75,387.19
,2024-03-30 10:00:00,3.0,,,2.7,131.61,6.44,48.19,,4.37,377.18
,2024-03-30 11:00:00,3.0,,,2.91,128.75,6.79,47.98,,3.89,363.83
,2024-03-30 12:00:00,3.0,,,3.13,124.45,6.08,38.61,,3.86,347.14
,2024-03-30 13:00:00,3.0,,,10.37,97.27,8.11,39.42,,10.01,480.65
,2024-03-30 14:00:00,4.0,,,18.85,64.37,12.04,50.37,,18.24,700.95
,2024-03-30 15:00:00,4.0,,,23.99,43.27,14.07,61.14,,23.81,867.84
,2024-03-30 16:00:00,4.0,,,22.96,34.69,12.16,66.57,,26.09,881.2
,2024-03-30 17:00:00,4.0,,,20.56,32.54,10.61,71.08,,26.35,867.84
,2024-03-30 18:00:00,5.0,,,17.99,36.84,9.3,75.55,,24.57,821.11
,2024-03-30 19:00:00,5.0,,,13.54,49.35,7.75,76.48,,21.79,734.33
,2024-03-30 20:00:00,5.0,,,11.14,54.36,6.85,75.5,,20.77,694.27
,2024-03-30 21:00:00,4.0,,,10.02,55.07,6.56,71.33,,20.27,647.54
,2024-03-30 22:00:00,4.0,,,10.2,51.5,7.03,68.22,,20.52,627.52
,2024-03-30 23:00:00,4.0,,,11.82,41.13,7.21,69.47,,22.55,660.9
,2024-03-31 00:00:00,4.0,,,14.57,31.47,8.23,72.56,,24.83,727.65
,2024-03-31 01:00:00,5.0,,,19.88,20.56,10.73,79.79,,28.88,867.84
,2024-03-31 02:00:00,5.0,,,23.65,12.52,13.83,91.65,,31.66,1094.82
,2024-03-31 03:00:00,5.0,,,23.31,22.53,16.45,104.0,,32.42,1295.09
,2024-03-31 04:00:00,5.0,,,19.71,75.1,22.17,93.1,,26.09,1001.36
,2024-03-31 05:00:00,5.0,,,15.42,143.05,25.99,111.83,,25.08,974.66
,2024-03-31 06:00:00,5.0,,,9.51,211.72,27.89,133.4,,22.8,921.25
,2024-03-31 07:00:00,4.0,,,3.13,170.23,12.4,60.54,,7.79,473.98
,2024-03-31 08:00:00,4.0,,,2.25,150.2,8.23,39.69,,4.5,367.16
,2024-03-31 09:00:00,3.0,,,2.03,138.76,6.14,29.71,,3.96,323.77
,2024-03-31 10:00:00,3.0,,,3.43,131.61,7.51,26.82,,5.13,327.11
,2024-03-31 11:00:00,3.0,,,5.36,128.75,9.54,29.04,,6.78,360.49
,2024-03-31 12:00:00,3.0,,,7.2,120.16,9.89,30.74,,8.11,387.19
,2024-03-31 13:00:00,3.0,,,8.74,107.29,9.89,32.19,,10.01,420.57
,2024-03-31 14:00:00,3.0,,,9.17,98.71,10.25,35.31,,12.29,460.62
,2024-03-31 15:00:00,3.0,,,9.6,95.84,10.85,41.18,,13.81,500.68
,2024-03-31 16:00:00,3.0,,,9.6,95.84,11.21,42.41,,14.19,507.35
,2024-03-31 17:00:00,3.0,,,9.51,91.55,10.97,35.67,,14.44,487.33
,2024-03-31 18:00:00,3.0,,,9.17,86.55,10.13,29.44,,14.95,460.62
,2024-03-31 19:00:00,3.0,,,8.74,82.25,9.78,26.87,,15.58,433.92
,2024-03-31 20:00:00,3.0,,,9.17,82.25,12.04,29.0,,16.97,447.27
,2024-03-31 21:00:00,3.0,,,9.42,86.55,15.26,32.68,,17.99,460.62
,2024-03-31 22:00:00,3.0,,,9.77,89.41,20.5,37.68,,18.49,473.98
,2024-03-31 23:00:00,3.0,,,10.97,88.69,26.23,44.07,,18.75,500.68
,2024-04-01 00:00:00,3.0,,,12.34,82.97,28.61,48.06,,19.0,520.71
,2024-04-01 01:00:00,3.0,,,14.22,76.53,29.09,49.87,,19.76,567.44
,2024-04-01 02:00:00,4.0,,,15.94,75.1,28.85,51.2,,20.01,634.19
,2024-04-01 03:00:00,4.0,,,13.71,92.98,26.23,50.19,,18.49,627.52
,2024-04-01 04:00:00,3.0,,,9.6,124.45,22.89,49.62,,16.09,560.76
,2024-04-01 05:00:00,4.0,,,6.6,153.06,19.31,52.02,,15.83,540.73
,2024-04-01 06:00:00,4.0,,,5.01,173.09,15.97,52.22,,15.58,527.38
,2024-04-01 07:00:00,4.0,,,2.27,147.34,6.08,29.41,,7.41,353.81
,2024-04-01 08:00:00,3.0,,,1.95,138.76,4.35,26.1,,5.83,320.43
,2024-04-01 09:00:00,3.0,,,2.06,138.76,4.53,26.39,,5.64,313.76
,2024-04-01 10:00:00,4.0,,,2.63,144.48,5.84,28.19,,5.76,317.1
,2024-04-01 11:00:00,4.0,,,3.94,153.06,8.7,32.35,,6.08,333.79
,2024-04-01 12:00:00,4.0,,,5.57,157.36,10.85,35.41,,6.52,353.81
,2024-04-01 13:00:00,4.0,,,6.85,148.77,11.21,34.21,,7.6,373.84
,2024-04-01 14:00:00,4.0,,,7.2,143.05,11.44,32.47,,9.25,400.54
,2024-04-01 15:00:00,4.0,,,7.2,144.48,11.8,32.54,,10.51,423.91
,2024-04-01 16:00:00,4.0,,,7.88,148.77,13.59,35.56,,12.16,467.3
,2024-04-01 17:00:00,4.0,,,9.08,148.77,16.21,40.52,,14.31,520.71
,2024-04-01 18:00:00,4.0,,,9.25,148.77,17.64,43.96,,15.33,540.73
,2024-04-01 19:00:00,4.0,,,8.57,148.77,18.12,45.8,,15.45,520.71
,2024-04-01 20:00:00,4.0,,,7.88,148.77,19.31,49.14,,15.83,520.71
,2024-04-01 21:00:00,4.0,,,7.54,145.91,20.98,53.16,,16.47,527.38
,2024-04-01 22:00:00,4.0,,,7.8,133.04,22.65,55.89,,17.73,540.73
,2024-04-01 23:00:00,4.0,,,8.83,115.87,23.6,56.15,,19.0,560.76
,2024-04-02 00:00:00,4.0,,,10.11,100.14,23.6,55.08,,20.52,587.46
,2024-04-02 01:00:00,4.0,,,12.34,89.41,23.6,54.79,,21.53,640.87
,2024-04-02 02:00:00,4.0,,,14.05,88.69,24.8,56.4,,22.29,714.3
,2024-04-02 03:00:00,4.0,,,12.85,108.72,24.08,55.71,,20.52,720.98
,2024-04-02 04:00:00,4.0,,,9.08,140.19,20.74,50.62,,16.72,627.52
,2024-04-02 05:00:00,4.0,,,6.6,168.8,18.6,52.41,,15.33,607.49
,2024-04-02 06:00:00,5.0,,,5.01,188.83,15.74,51.44,,13.81,574.11
,2024-04-02 07:00:00,4.0,,,2.7,165.94,7.27,30.22,,8.36,413.89
,2024-04-02 08:00:00,4.0,,,2.42,155.93,5.42,23.18,,6.84,360.49
,2024-04-02 09:00:00,4.0,,,2.66,155.93,5.54,23.8,,6.9,357.15
,2024-04-02 10:00:00,4.0,,,3.73,155.93,7.03,25.69,,7.6,370.5
,2024-04-02 11:00:00,4.0,,,5.57,154.5,9.06,28.73,,8.61,397.21
,2024-04-02 12:00:00,4.0,,,7.71,153.06,10.97,32.98,,9.75,433.92
,2024-04-02 13:00:00,4.0,,,9.42,151.63,13.83,38.67,,11.27,480.65
,2024-04-02 14:00:00,4.0,,,10.02,150.2,17.17,46.55,,13.43,540.73
,2024-04-02 15:00:00,4.0,,,10.2,151.63,20.03,54.86,,15.2,587.46
,2024-04-02 16:00:00,4.0,,,11.14,148.77,22.41,61.48,,16.97,634.19
,2024-04-02 17:00:00,4.0,,,12.68,141.62,23.37,65.56,,18.75,700.95
,2024-04-02 18:00:00,4.0,,,12.68,134.47,21.22,64.01,,19.51,700.95
,2024-04-02 19:00:00,4.0,,,11.14,128.75,17.17,58.8,,19.0,647.54
,2024-04-02 20:00:00,4.0,,,9.77,124.45,15.14,54.53,,19.0,614.17
,2024-04-02 21:00:00,4.0,,,9.17,120.16,14.54,53.39,,19.76,607.49
,2024-04-02 22:00:00,4.0,,,9.68,110.15,14.78,56.29,,21.28,634.19
,2024-04-02 23:00:00,4.0,,,11.65,91.55,15.5,62.79,,23.81,700.95
,2024-04-03 00:00:00,4.0,,,14.22,75.82,16.45,70.19,,25.59,781.06
,2024-04-03 01:00:00,5.0,,,18.85,62.23,19.07,79.1,,27.11,894.55
,2024-04-03 02:00:00,5.0,,,24.68,59.37,25.51,92.98,,27.87,1108.17
,2024-04-03 03:00:00,5.0,,,25.7,87.26,35.29,106.86,,24.83,1174.93
,2024-04-03 04:00:00,5.0,,,21.59,147.34,54.84,108.03,,14.95,907.9
,2024-04-03 05:00:00,5.0,,,15.77,211.72,54.84,111.18,,15.83,867.84
,2024-04-03 06:00:00,5.0,,,9.6,254.63,43.87,108.13,,14.69,774.38
,2024-04-03 07:00:00,5.0,,,3.08,183.11,11.92,41.92,,6.14,393.87
,2024-04-03 08:00:00,4.0,,,2.1,151.63,5.07,26.71,,4.75,323.77
,2024-04-03 09:00:00,4.0,,,2.1,143.05,4.35,23.67,,4.5,310.42
,2024-04-03 10:00:00,3.0,,,4.8,138.76,7.57,25.38,,6.4,357.15
,2024-04-03 11:00:00,3.0,,,8.91,135.9,11.68,29.58,,9.88,440.6
,2024-04-03 12:00:00,3.0,,,13.19,124.45,13.83,32.61,,12.67,520.71
,2024-04-03 13:00:00,3.0,,,21.59,92.98,17.64,40.44,,18.24,720.98
,2024-04-03 14:00:00,4.0,,,28.79,60.8,23.13,55.51,,26.09,1028.06
,2024-04-03 15:00:00,4.0,,,32.56,42.56,27.18,70.97,,32.42,1295.09
,2024-04-03 16:00:00,5.0,,,34.96,31.83,28.61,82.06,,36.98,1441.96
,2024-04-03 17:00:00,5.0,,,34.62,25.39,27.18,85.71,,37.49,1482.01
,2024-04-03 18:00:00,5.0,,,31.53,22.71,22.17,79.24,,34.45,1361.85
,2024-04-03 19:00:00,4.0,,,26.05,23.96,16.21,67.84,,30.4,1134.87
,2024-04-03 20:00:00,4.0,,,22.96,25.75,13.35,61.93,,28.63,1001.36
,2024-04-03 21:00:00,4.0,,,21.42,26.11,12.04,60.41,,28.37,947.95
,2024-04-03 22:00:00,4.0,,,20.56,25.39,11.44,59.59,,28.37,921.25
,2024-04-03 23:00:00,4.0,,,20.56,22.53,12.16,60.79,,29.39,921.25
,2024-04-04 00:00:00,4.0,,,22.28,18.24,14.19,63.86,,31.16,947.95
,2024-04-04 01:00:00,4.0,,,26.05,12.7,17.88,69.73,,33.44,1041.41
,2024-04-04 02:00:00,5.0,,,28.1,16.09,23.6,81.88,,34.96,1268.39
,2024-04-04 03:00:00,5.0,,,30.5,50.07,27.89,97.08,,33.94,1455.31
,2024-04-04 04:00:00,5.0,,,19.19,124.45,26.46,83.98,,26.09,1068.12
,2024-04-04 05:00:00,5.0,,,12.0,181.67,25.03,89.11,,24.32,961.3
,2024-04-04 06:00:00,5.0,,,8.48,220.3,23.13,88.72,,22.04,854.49
,2024-04-04 07:00:00,4.0,,,3.21,177.38,11.09,42.46,,5.45,397.21
,2024-04-04 08:00:00,4.0,,,2.63,161.65,8.7,36.18,,3.67,333.79
,2024-04-04 09:00:00,4.0,,,2.83,158.79,8.7,34.74,,3.61,327.11
,2024-04-04 10:00:00,4.0,,,5.4,161.65,13.11,37.01,,5.19,367.16
,2024-04-04 11:00:00,4.0,,,9.25,160.22,18.84,40.7,,7.85,427.25
,2024-04-04 12:00:00,4.0,,,12.17,143.05,19.79,41.25,,10.01,473.98
,2024-04-04 13:00:00,3.0,,,15.42,115.87,19.31,42.24,,13.55,554.08
,2024-04-04 14:00:00,3.0,,,17.99,88.69,19.55,45.97,,18.49,694.27
,2024-04-04 15:00:00,3.0,,,19.36,70.81,19.79,49.67,,22.29,801.09
,2024-04-04 16:00:00,4.0,,,20.91,58.65,20.27,53.48,,25.08,881.2
,2024-04-04 17:00:00,4.0,,,22.62,50.07,21.46,58.45,,26.85,961.3
,2024-04-04 18:00:00,4.0,,,23.31,45.06,21.22,60.43,,26.6,974.66
,2024-04-04 19:00:00,4.0,,,20.91,45.42,18.12,56.19,,24.07,867.84
,2024-04-04 20:00:00,4.0,,,17.65,48.64,15.26,52.01,,21.79,754.36
,2024-04-04 21:00:00,3.0,,,15.08,52.21,13.59,49.92,,21.03,694.27
,2024-04-04 22:00:00,3.0,,,13.54,56.51,12.28,49.72,,21.28,660.9
,2024-04-04 23:00:00,4.0,,,13.19,57.22,12.28,53.31,,21.79,647.54
,2024-04-05 00:00:00,4.0,,,13.71,55.79,13.95,59.28,,22.29,660.9
,2024-04-05 01:00:00,4.0,,,16.28,52.93,17.17,66.99,,23.05,714.3
,2024-04-05 02:00:00,5.0,,,20.91,52.21,22.89,77.3,,23.56,834.47
,2024-04-05 03:00:00,5.0,,,21.42,73.67,27.42,84.33,,22.29,894.55
,2024-04-05 04:00:00,5.0,,,16.96,120.16,27.66,85.72,,19.76,847.82
,2024-04-05 05:00:00,5.0,,,12.0,178.81,25.51,89.05,,17.99,807.76
,2024-04-05 06:00:00,5.0,,,8.23,211.72,20.98,81.65,,14.57,687.6
,2024-04-05 07:00:00,4.0,,,3.08,158.79,6.26,36.74,,5.51,363.83
,2024-04-05 08:00:00,4.0,,,2.74,140.19,4.35,28.88,,4.31,317.1
,2024-04-05 09:00:00,3.0,,,2.87,134.47,4.35,27.27,,4.31,310.42
,2024-04-05 10:00:00,3.0,,,6.08,127.32,8.34,29.13,,6.21,353.81
,2024-04-05 11:00:00,3.0,,,9.51,117.3,12.04,32.19,,8.87,417.23
,2024-04-05 12:00:00,3.0,,,12.17,108.72,13.35,34.6,,11.15,467.3
,2024-04-05 13:00:00,3.0,,,14.22,98.71,14.42,37.78,,13.81,534.06
,2024-04-05 14:00:00,3.0,,,14.39,94.41,14.78,41.95,,16.72,600.81
,2024-04-05 15:00:00,3.0,,,13.88,95.84,15.74,46.16,,19.0,640.87
,2024-04-05 16:00:00,3.0,,,15.59,97.27,24.32,49.83,,20.01,654.22
,2024-04-05 17:00:00,4.0,,,20.05,87.26,39.1,53.08,,20.77,674.25
